,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
Central_Deccan_Plateau_dry_deciduous_forests.wkt,0.864796686746988,1.5048958333333333,-0.2395559210526316,1.9100139126712328,1.450480769230769,0.03216463414634145,1.8107712765957444,0.8837500000000003,0.4914148351648352,1.2635416666666668,0.45357421875000004,0.03522156296771435,0.03668658088235294,0.07244791666666668,0.5901186342592594,0.05989811533505154,0.09583740234375,0.09333898092369478,0.008383182068206822,0.005459121181964325,0.9463816003910065,0.8877916907270749,1.2734375,0.3057291666666667,0.23870077054794522
Eastern_Himalayan_broadleaf_forests.wkt,-0.5059299698795181,1.1964930555555555,-0.27401315789473685,2.5212232448630134,-0.05387620192307692,-1.5247713414634148,1.5045545212765958,0.14345588235294118,-1.0436641483516484,-0.051364942528735635,-1.19615234375,0.27865518762026936,0.16274540441176472,0.28052083333333333,0.4190104166666666,0.21441567332474226,0.327783203125,1.1560899849397592,0.01359538297579758,0.3843017970603996,0.7175370103674438,0.6187499966224035,1.04765625,0.4490885416666666,1.1766898544520548
Central_Tibetan_Plateau_alpine_steppe.wkt,-2.7937940441009324,1.9611320754716979,-0.6326713008937438,4.92604807443784,-1.0941944847605227,-4.4638978370915785,2.9174829385788836,-1.5082796892341845,-3.4009122952519175,-1.6421166775103015,-4.058561320754716,-0.11801348227576941,-0.0778124306326304,0.05276729559748428,0.49947589098532497,-0.07175646761330481,0.07961379716981132,0.0684701068424642,0.0041010233098781575,-0.09057527933473014,0.7519750669821545,0.27284002969431326,0.952431289640592,0.22780126849894292,3.212090979581287
Terai_Duar_savanna_and_grasslands.wkt,0.5027969018932875,1.4467460317460317,-0.3599624060150376,2.864094911937378,0.9758241758241758,-0.6535714285714286,1.8838145896656535,1.0337815126050418,-0.13171114599686026,0.9056650246305419,-0.2815625,0.2416819389718684,0.20587184873949582,0.11714285714285713,0.6413690476190476,0.23352356406480115,0.263671875,0.8632243258749283,0.011785910733930536,0.25919417985367615,0.8136278264422072,0.8351904798689342,0.8928571428571429,0.7767857142857143,0.12765166340508807
Nicobar_Islands_rain_forests.wkt,0.8646947339921484,0.006866416978776527,0.8654642223536371,-0.24722564260427887,0.5855121002592912,1.1739517676075635,-0.14224240975376526,0.8416391275611368,0.8806025435238919,0.7386671832623015,0.9546348314606742,0.3453584718908933,0.06290482485128882,1.8647940074906366,-0.06210986267166042,0.10928848604193214,1.7690045646067416,0.3802851856865665,0.1921901459808902,0.4636375036765151,0.5129784646704585,0.5367878922549161,0.775,0.515151515151515,0.03640410958904109
Eastern_Himalayan_alpine_shrub_and_meadows.wkt,-2.0809069611780457,1.7980555555555555,-0.26725146198830413,3.296882610350076,-0.9995860042735042,-3.446527777777777,2.134663120567376,-1.191503267973856,-2.5809523809523807,-1.3339719029374202,-2.9532812500000003,-0.039203371106834875,-0.028755718954248364,0.08981481481481482,0.5195987654320987,-0.013830899198167238,0.11944444444444445,0.29446954484605087,0.005005500550055005,0.07360818522194763,0.7711218866183481,0.22904483198422437,0.9298245614035088,0.13596491228070176,2.9186234779299847
North_Western_Ghats_montane_rain_forests.wkt,0.5685240963855421,0.9969444444444445,0.3190789473684211,0.5562885273972602,0.7362980769230769,0.2258003048780488,0.8516954787234041,0.5324632352941177,0.4974587912087912,0.6814295977011494,0.517578125,0.46998543403891374,0.5725827205882352,0.005208333333333334,0.8422164351851851,0.5012934922680412,0.036962890625,0.15991152108433734,0.1909447194719472,0.531857991081681,0.7023437652442801,0.722375018199285,1.0,0.3947916666666667,0.3650492294520548
Chhota_Nagpur_dry_deciduous_forests.wkt,0.6493975903614456,1.425829307568438,-0.5389016018306636,2.7203911058169545,1.305546265328874,-0.47453163662071407,2.0924298489053346,0.950690537084399,0.08961618092052874,1.1308845577211395,-0.0326268115942029,0.09387288395571297,0.07407843137254902,0.08743961352657004,0.6113794954374664,0.10969333632152996,0.1994451992753623,0.16258948838833595,0.008741091500454394,0.09802079554267114,0.8373760632899312,0.7153623206834286,0.8391304347826087,0.5449275362318841,0.21403315465554895
Rann_of_Kutch_seasonal_salt_marsh.wkt,0.8470823592878979,2.0367330016583747,-0.2319324430479183,2.7352931404620735,1.4229154707233067,-0.5932835820895522,2.3258772626230546,1.199363476733977,0.6089675250123011,1.267026934294047,0.10762593283582089,-0.09279372859882754,-0.02822761194029851,0.00845771144278607,0.9945757324488668,-0.03112546160947838,0.017199160447761194,0.034507432715938376,0.0007609436316766006,-0.09881134111763054,1.0303808765159237,1.0376694193377403,0.9776422764227642,0.7123983739837398,0.005734398782343987
Northwestern_Himalayan_alpine_shrub_and_meadows.wkt,-2.289859437751004,0.9051234567901234,-1.1697368421052632,5.006242389649924,-0.8163461538461537,-3.6494241192411923,2.514391252955083,-2.0064705882352944,-2.3122710622710625,-1.1802043422733077,-3.5977430555555556,-0.044594113035421566,-0.060202614379084966,0.49833333333333335,-0.02818930041152263,-0.04939218213058419,0.5094401041666666,0.08177989736724676,0.03526387360958318,0.03202322930754378,0.8096856721133112,0.2224444444091232,0.8513888888888889,0.17222222222222222,2.7167161339421613
Upper_Gangetic_Plains_moist_deciduous_forests.wkt,0.6203422385192946,1.7100161030595813,-0.5561403508771929,3.5498947786380777,1.416541248606466,-0.7494697773064687,2.455072463768116,1.0970673486786016,0.6693422519509478,1.2266699983341662,-0.2932065217391304,0.05583506087452318,0.08308695652173913,0.08782608695652173,0.7724369296833066,0.09957418198117436,0.2088088768115942,0.22591525522379374,0.011986017442323943,0.049033613025838,0.8666857374253327,0.9086956487646425,0.9456521739130435,0.6730676328502416,0.1298759182052809
North_Deccan_dry_deciduous_forests.wkt,0.7590635268346112,1.3856565656565656,-0.4594497607655503,2.201573785803238,1.3724650349650351,-0.20886917960088694,1.9347195357833658,0.8814171122994654,0.15347152847152848,1.2038662486938352,0.24528409090909092,0.1363548894979299,0.11762967914438502,0.13242424242424244,0.6367213804713804,0.1492279756326148,0.1702237215909091,0.2025899050748448,0.0068081808180818085,0.11729355292185424,0.8593002667008438,0.7743030344356191,0.7397727272727272,0.6079545454545454,0.21721201743462018
Northeast_India_Myanmar_pine_forests.wkt,-0.2493975903614458,1.1408024691358025,-0.13070175438596493,1.9810235920852362,0.0251068376068376,-1.2041666666666666,1.3122635933806148,0.24398692810457515,-0.7945054945054946,0.04607279693486589,-0.823125,0.22795951820967858,0.11748202614379086,0.34879629629629627,0.35833333333333334,0.16607674684994272,0.39618055555555554,0.9515729585006695,0.013694841706392862,0.4084091411705666,0.6432748427021205,0.6659259266323514,1.0,0.5972222222222222,0.9430213089802131
Sundarbans_mangroves.wkt,0.7282815472415979,0.7634768740031898,-0.47393603626290604,1.771137838369273,0.7920040485829959,-0.1380557824717003,1.2307339916522446,1.0364762172811708,0.11407014038592987,0.8943793653412527,0.21725478468899523,0.2930184666284055,0.16860399662257244,0.2332535885167464,0.4226032252348042,0.2269144921817195,0.30014578349282295,0.6032287042908476,0.01029116069501687,0.3633701066909365,0.5588815868343109,0.5406666643278939,0.9758928571428571,0.2502976190476191,0.006456702544031311
Karakoram_West_Tibetan_Plateau_alpine_steppe.wkt,-2.782915662650602,1.3092000000000001,-1.1209473684210527,5.661924657534247,-0.9499807692307692,-4.429780487804878,3.047276595744681,-2.0849882352941176,-2.8990109890109887,-1.4923908045977015,-4.250175,-0.12022792388283088,-0.08965882352941176,0.18860000000000002,0.08761111111111111,-0.08361701030927834,0.1939375,-0.011823293172690761,0.012965896589658963,-0.07936377554926127,0.7467901084441253,0.10365591510649651,0.8245967741935484,0.08148521505376345,3.15366301369863
Baluchistan_xeric_woodlands.wkt,0.07514405447878471,2.1967149758454103,-0.47883295194508013,4.577788862418107,1.1832984949832774,-1.5582449628844113,2.9025439407955593,0.12040920716112537,0.023602484472049684,0.9556971514242879,-1.0756249999999998,-0.10122477247585315,-0.0715843989769821,0.14630434782608692,0.2947866344605475,-0.0675296952039444,0.16494565217391305,0.026920726383796043,0.021166953651886932,-0.0724344900690685,1.0034396189079686,0.3128077542633436,1.0,0.21438450899031813,0.6899940440738536
Indus_River_Delta_Arabian_Sea_mangroves.wkt,0.8277753872633392,1.1121031746031744,-0.28101503759398494,2.244031311154599,1.0983001373626373,-0.0051175958188153315,1.453647416413374,0.6592436974789916,0.9526098901098902,1.1938628899835797,0.2662946428571428,-0.10931343351965547,-0.05368697478991596,0.009226190476190475,0.679728835978836,-0.055327227540500734,0.023158482142857144,-0.009331970740103269,0.007536244695898162,-0.06202581667635637,1.0048245735941173,1.0342222679985895,0.9833333333333333,0.7083333333333334,0.006031426269137792
Meghalaya_subtropical_forests.wkt,0.3032874354561101,0.9565079365079366,-0.24406015037593984,1.9964344422700586,0.4177197802197803,-0.6025435540069687,1.221823708206687,0.762672268907563,-0.30951334379905804,0.5670443349753694,-0.26558928571428575,0.46160389749228753,0.2768764705882353,0.24223809523809522,0.3748941798941799,0.33916458026509577,0.3209375,1.401751290877797,0.011024280999528525,0.6255440119858706,0.6550751930529486,0.6823238184792656,1.0492857142857144,0.3576190476190476,0.31755479452054797
Chin_Hills_Arakan_Yoma_montane_forests.wkt,0.12517303255575493,0.8759338061465722,-0.2605823068309071,1.3436301369863015,0.41186579378068733,-0.5320965230928905,1.15389316432775,0.37186483103879847,-0.18428805237315876,0.2935925654194179,-0.26851063829787236,0.26138004449114954,0.1290450563204005,0.12397163120567375,0.3977935382190701,0.18564981355560428,0.18219747340425532,0.5652247287020422,0.007432179388151582,0.36903427090645824,0.6627939361878004,0.6803120437243307,1.0,0.777127659574468,0.6987379772661032
North_Western_Ghats_moist_deciduous_forests.wkt,0.6555168040583387,1.106374269005848,0.2630193905817174,0.7452487382840663,0.8379807692307691,0.19422336328626447,0.991741321388578,0.6708978328173375,0.5218623481781376,0.7934664246823957,0.529375,0.333095889177723,0.40106346749226,0.0015789473684210528,0.7750243664717348,0.3660207542051004,0.024691611842105263,0.23226854787571338,0.06173281801864397,0.3299134356982558,0.7786011166146067,0.8017544080500018,1.0447368421052632,0.4048245614035087,0.2825378514780101
Northern_Triangle_temperate_forests.wkt,-0.42881312483978457,1.082222222222222,-0.3282194848824188,2.430655785485281,-0.04774959083469722,-1.4438505448884276,1.4407424173834313,0.19078848560700873,-0.9103109656301145,-0.0010026901442895546,-1.0930851063829787,0.3721725601517612,0.21308385481852316,0.48326241134751774,0.3934594168636722,0.2846331432331652,0.485438829787234,1.3519973511065537,0.02137139245839478,0.6719012341806956,0.7285385762550103,0.4449622607925563,1.0,0.28856526429341967,1.0366161468959487
Malabar_Coast_moist_forests.wkt,0.8307637328976925,0.513653483992467,0.5923282783229259,0.2356918969120037,0.6895371577574967,0.7682410086812733,0.3267670393076091,0.7910269192422732,0.7544701061650215,0.843756088057666,0.8346398305084746,0.5343377074250842,0.4830957128614157,0.17556497175141245,0.618997175141243,0.4989210204438232,0.24135990466101695,0.39057501191205496,0.3107414555014823,0.50691288603713,0.6802083550968715,0.6927777756585015,0.8770833333333333,0.478125,0.054252283105022836
Andaman_Islands_rain_forests.wkt,0.8045000514880033,0.11832858499525167,0.5670265407107513,-0.11720524528743706,0.576964168310322,0.9770168855534709,0.02009456264775413,0.8281045751633989,0.7425565887104348,0.7240888102957068,0.8806623931623931,0.45469555508041715,0.19115133232780293,0.3819088319088319,0.2569246597024375,0.24982487443827647,0.5268429487179487,0.7488586825936223,0.061925850704728586,0.5228364947801525,0.3789473596518864,0.39837037686948423,0.5981481481481481,0.49290123456790125,0.03066463723997971
Western_Himalayan_alpine_shrub_and_meadows.wkt,-2.35322466335932,1.3416993464052287,-0.4968008255933953,3.4281936610260546,-1.1462669683257918,-3.4190578670492586,1.9484146850229453,-1.4788696655132643,-2.503232062055592,-1.5469461347757492,-3.2516421568627454,-0.013842038846755295,-0.025230680507497116,0.3060130718954248,0.20259622367465505,-0.013764402668283807,0.525842524509804,0.26283368769194426,0.034705235229405294,0.08210729901698106,0.7457946304038646,0.12271895277733896,0.8578431372549019,0.1241830065359477,3.125474080042976
Eastern_Himalayan_subalpine_conifer_forests.wkt,-1.3739192062367118,1.4878867102396516,-0.23942208462332298,2.8424845554660223,-0.6059389140271494,-2.534768053562888,1.774822695035461,-0.6047750865051902,-1.8804352510234863,-0.7826233941852604,-2.1429166666666672,0.0683163750854201,0.035226066897347176,0.1433333333333333,0.4256717501815541,0.06394279361229029,0.18393075980392157,0.5989900779588944,0.007727733557669494,0.2011482063544242,0.7821723480812142,0.49328104044097704,0.9607843137254902,0.3027777777777778,2.1429881815739997
Deccan_thorn_scrub_forests.wkt,0.8324032974001268,1.2840155945419103,0.14173591874422897,1.2151754385964915,1.1510964912280701,0.2951433461703038,1.2501306457633445,0.7960784313725491,0.670464623096202,1.0499495866102035,0.5767324561403508,0.004406783475687292,0.0051011351909184734,0.1042690058479532,0.44410331384015594,0.015696328449990957,0.14412006578947367,0.0548474600155006,0.03355094281357961,-0.0139349242052834,0.9155586529057317,0.8937310173079285,1.1675438596491228,0.3991228070175439,0.2583129055515501
Western_Himalayan_subalpine_conifer_forests.wkt,-1.016465863453815,1.18641975308642,-0.7690058479532165,4.0069127346524605,0.038603988603988594,-2.1976061427280937,2.19381402679275,-0.5803050108932462,-1.3144892144892146,-0.21519795657726695,-2.0650000000000004,0.033273149138019785,0.0019999999999999983,0.47975308641975306,0.18837448559670783,0.0150028636884307,0.6312789351851852,0.2892942138926075,0.04371613087234649,0.11957025922807137,0.9079922026434323,0.4190617278770164,0.975925925925926,0.3552469135802469,1.6351674277016741
Lower_Gangetic_Plains_moist_deciduous_forests.wkt,0.673587968896864,1.1803782505910163,-0.4076147816349384,2.3128971145438646,0.9841277959629023,-0.37977858501989276,1.6541610079975857,1.0589278264497288,0.12008027433559347,0.9693894187657943,0.035793439716312055,0.21001407218362989,0.12884334584897786,0.10153664302600472,0.5053848174415551,0.17342253418147252,0.22790613918439717,0.603260559970378,0.008401017406705211,0.2546063439755991,0.8294552199791998,0.8605146173845257,0.968421052631579,0.581140350877193,0.04107426099495314
South_Western_Ghats_moist_deciduous_forests.wkt,0.6502454261490406,0.7441152263374485,0.6235867446393761,0.3205783866057839,0.6623575498575498,0.5444444444444444,0.49192277383766747,0.6052941176470589,0.6153235653235652,0.692911877394636,0.6196064814814815,0.23667949540303615,0.16770261437908499,0.3902469135802468,0.31680384087791497,0.16948883161512027,0.4392216435185185,0.22851777480291535,0.18664283094976164,0.24920151913377056,0.7479532351478672,0.6452345771554076,0.9842592592592593,0.3351851851851852,0.31997716894977174
Thar_desert.wkt,0.7514295989929869,2.2092205638474294,-0.4022780832678711,3.946817624207729,1.570752009184845,-0.9294139060793594,2.7826611622737376,1.3797366110623352,0.14033131048056421,1.4190084062446389,-0.2748880597014925,-0.11828733178239657,-0.06620105355575065,0.038109452736318404,0.7999309010503041,-0.062317279581474073,0.04918376865671642,0.019373014445843075,0.0024251678899233206,-0.11700010625887633,0.8861547749475842,0.8756816181733243,0.6044776119402985,0.9997512437810944,0.11708341852381927
Godavari_Krishna_mangroves.wkt,0.994073066459386,0.7575268817204301,-0.17402376910016976,1.3643228015908087,1.1178660049627789,0.5753343823760818,0.9689430336307481,0.9605313092979127,0.6731655441332861,1.1865962180200222,0.6846774193548386,0.06764744425362275,0.05277514231499052,0.15806451612903227,0.44750597371565115,0.05696915530428999,0.1970766129032258,0.09846644643088483,0.048092107597856565,0.053938147216873386,0.6996963777967338,0.6959999842521472,0.5846153846153846,0.823076923076923,0.006622760800842992
North_Tibetan_Plateau_Kunlun_Mountains_alpine_desert.wkt,-2.9723580034423405,1.981015873015873,-0.8157142857142857,5.761929549902152,-1.0288873626373627,-4.839564459930314,3.317446808510638,-1.5200168067226891,-3.6620879120879115,-1.6521346469622329,-4.474589285714285,-0.14585753993707812,-0.09606218487394959,0.00738095238095238,0.5188227513227514,-0.0915979381443299,0.017142857142857144,-0.005633964429145151,0.0005335533553355335,-0.11494977461341775,0.7547567205247788,0.20988009702101595,0.9073741007194245,0.1925959232613909,3.120454990215264
Himalayan_subtropical_broadleaf_forests.wkt,0.11378537405435699,1.373488372093023,-0.29192166462668295,2.713376871615164,0.5878577817531305,-0.9610890527509925,1.7228352300841165,0.6876607387140903,-0.541553795042167,0.5240310077519379,-0.6327906976744186,0.2350090248668646,0.177484268125855,0.1730232558139535,0.5451119724375538,0.20943059218412846,0.29084302325581396,0.9536144578313254,0.01285209916340471,0.28040328711129786,0.725734396169521,0.7013333267389341,1.0127906976744185,0.6381782945736433,0.5676393755973241
South_Deccan_Plateau_dry_deciduous_forests.wkt,0.7509661286656059,1.1154297693920334,0.44856007944389276,0.7393344533471181,0.9149673439767778,0.4265301426599172,0.874267362505018,0.7039955604883463,0.6530582624922249,0.8621557145955324,0.5976179245283019,-0.0035101520487653345,-0.008478357380688124,0.2469182389937107,0.2976240391334731,-0.009696070803345655,0.2384876179245283,0.08567288020004546,0.04078554081823277,-0.012240752001548373,0.8748262341388976,0.74259121576945,1.0273584905660378,0.35864779874213837,0.337636340139571
Orissa_semi_evergreen_forests.wkt,0.8310542784635474,0.8434901158827539,-0.3285975675384781,1.5987099756282042,0.9496224634261444,0.11544216669160556,1.1839838141234826,1.037555635751233,0.2977370277983775,1.0460005171238513,0.4227249488752556,0.1345390771442551,0.06589438229279443,0.1905248807089298,0.41070211315610083,0.10579501612801213,0.3333652862985685,0.22349110141999495,0.014102330478446619,0.15608295983404386,0.8114124918750256,0.8129251604664084,0.576530612244898,0.8011904761904762,0.03298574224210232
Sundarbans_freshwater_swamp_forests.wkt,0.7358428228453118,1.0183221612837698,-0.41460598479745975,2.002911271944104,0.8997503867247926,-0.26249609845275784,1.4584970243883464,1.0735347886869557,0.06732024830745123,0.9461430162432495,0.1640767824497258,0.19886143987516802,0.09292934724163888,0.19518586227909812,0.39071704245378835,0.14496126953014568,0.28159277879341865,0.46095533872234823,0.009638029616489987,0.25387386970265546,0.8064115096171239,0.8537212294376257,1.309090909090909,0.3424242424242424,0.007516811955168121
Himalayan_subtropical_pine_forests.wkt,-0.2757028112449799,1.2008333333333334,-0.5467105263157895,3.1312985159817353,0.42187500000000006,-1.3266260162601626,1.8580673758865245,0.3226470588235294,-0.7309065934065935,0.2745689655172414,-1.1163541666666668,0.18227050816050175,0.13201960784313724,0.4166666666666667,0.41597222222222224,0.15399591924398626,0.6391927083333333,0.7070824966532798,0.03916506233956729,0.23667020720100027,0.7579495690845552,0.7185555407736037,1.1979166666666667,0.46736111111111106,0.9383590182648403
